year,home_team,away_team,match_result,draws_last_4y_difference,fifa_points_pre_tournament_difference,fifa_rank_pre_tournament_difference,finalist_difference,finals_before_difference,goals_received_last_4y_difference,goals_scored_last_4y_difference,groups_passed_before_difference,is_host_difference,losses_last_4y_difference,quarter_finalist_difference,quarterfinals_before_difference,round16_before_difference,semi_finalist_difference,semifinals_before_difference,squad_avg_age_difference,squad_total_market_value_eur_difference,winner_difference,wins_last_4y_difference,world_cup_participations_before_difference,world_cup_titles_before_difference,fifa_points_pre_tournament_ratio,goals_scored_last_4y_ratio,goals_received_last_4y_ratio,wins_last_4y_ratio,squad_avg_age_ratio,host_difference
2018,Japan,Senegal,Draw,-2,-317.0,34,0,0,25,37,1,0,7,0,-1,1,0,0,1.5899999999999999,-223680000.0,0,1,4,0,0.6212664277180406,1.5285714285714285,2.0,1.037037037037037,1.0589107076695072,0
2018,Poland,Colombia,Away Win,0,197.0,-8,0,0,3,34,3,0,-6,0,1,0,0,2,-0.08000000000000185,23430000.0,0,3,2,0,1.2,1.5964912280701755,1.0810810810810811,1.1578947368421053,0.9971821063754842,0
2018,Belgium,Tunisia,Home Win,-6,389.0,-18,0,0,-6,50,8,0,-5,1,2,7,1,1,1.0599999999999987,694430000.0,0,9,8,0,1.427942794279428,1.7575757575757576,0.8636363636363636,1.4285714285714286,1.039954768186958,0
2018,Korea Republic,Mexico,Away Win,-7,-446.0,42,0,0,-16,-15,-6,0,2,0,-1,-5,0,1,-1.4499999999999993,-64720000.0,0,-4,-6,0,0.5490394337714863,0.8598130841121495,0.7611940298507462,0.8918918918918919,0.9504103967168263,0
2018,Germany,Sweden,Home Win,-5,679.0,-23,0,7,6,40,10,0,-3,-1,12,6,0,10,-1.0999999999999979,762480000.0,0,10,7,4,1.7724687144482367,1.5633802816901408,1.15,1.5,0.9610481586402267,0
2018,Brazil,Costa Rica,Home Win,-5,546.0,-21,0,6,-37,25,16,0,-11,1,13,8,0,10,-1.1799999999999997,940060000.0,0,12,16,5,1.6176470588235294,1.3571428571428572,0.3728813559322034,1.5714285714285714,0.9603760913364674,0
2018,Nigeria,Iceland,Home Win,1,-291.0,26,0,0,-31,-37,3,0,-7,0,0,3,0,0,-2.6199999999999974,59340000.0,0,-8,5,0,0.6795154185022027,0.5647058823529412,0.515625,0.6666666666666666,0.9083275017494753,0
2018,Serbia,Switzerland,Away Win,1,-448.0,28,0,0,14,-20,1,0,5,0,2,-3,0,2,-0.41999999999999815,65840000.0,0,-9,1,0,0.6260434056761269,0.7333333333333333,1.4516129032258065,0.64,0.9845474613686535,0
2018,Denmark,Australia,Draw,0,333.0,-24,0,0,-12,-24,2,0,0,0,1,2,0,0,-0.9899999999999984,208830000.0,0,-6,0,0,1.4637883008356547,0.7176470588235294,0.75,0.7391304347826086,0.9648062566654817,0
2018,France,Peru,Home Win,-4,73.0,-4,1,2,-2,20,6,0,-4,1,6,6,1,5,-1.4100000000000001,990990000.0,1,7,10,1,1.064888888888889,1.263157894736842,0.9574468085106383,1.2692307692307692,0.9486151603498543,0
2018,Argentina,Croatia,Away Win,2,296.0,-15,-1,5,11,17,12,0,0,-1,8,7,-1,4,1.620000000000001,314680000.0,0,2,12,2,1.3132275132275133,1.2179487179487178,1.3793103448275863,1.08,1.0580645161290323,0
2018,Portugal,Morocco,Home Win,1,588.0,-37,0,0,17,30,2,0,2,0,2,1,0,2,1.1400000000000006,364680000.0,0,7,2,0,1.8583941605839416,1.4285714285714286,1.894736842105263,1.2692307692307692,1.04186558942343,0
2018,Uruguay,Saudi Arabia,Home Win,0,553.0,-53,0,1,-24,-30,8,0,-6,1,5,3,0,4,-0.6000000000000014,353830000.0,0,-4,8,2,2.189247311827957,0.6907216494845361,0.6363636363636364,0.84,0.9791159067177166,0
2018,IR Iran,Spain,Away Win,1,-417.0,27,0,-1,-7,-19,-9,0,-3,0,-5,-7,0,-1,-1.259999999999998,-926280000.0,0,1,-10,-1,0.6293333333333333,0.8155339805825242,0.7586206896551724,1.0344827586206897,0.9557739557739559,0
2018,Colombia,Japan,Away Win,2,465.0,-45,0,0,-13,-50,0,0,-1,0,1,0,0,0,-0.18999999999999773,175330000.0,0,-9,0,0,1.8942307692307692,0.5327102803738317,0.74,0.6785714285714286,0.9933519944016795,0
2018,Poland,Senegal,Away Win,0,345.0,-19,0,0,15,21,4,0,0,0,1,1,0,2,1.3200000000000003,-24920000.0,0,-5,6,0,1.4121863799283154,1.3,1.6,0.8148148148148148,1.0489070025935532,0
2018,Russia,Egypt,Home Win,4,-193.0,25,0,0,27,15,-1,1,3,1,0,-1,0,0,-0.14000000000000057,-35390000.0,0,-8,1,0,0.7026194144838213,1.3,2.0,0.6521739130434783,0.9951690821256038,1
2018,Sweden,Korea Republic,Home Win,4,336.0,-33,0,1,-11,-21,6,0,-1,1,3,2,0,2,0.4499999999999993,32210000.0,0,-13,2,0,1.6187845303867403,0.7717391304347826,0.7843137254901961,0.6060606060606061,1.0161928751349405,0
2018,Belgium,Panama,Home Win,-9,727.0,-52,0,0,-24,58,8,0,-13,1,2,7,1,1,-1.2800000000000011,746980000.0,0,13,12,0,2.273204903677758,2.0,0.6129032258064516,1.7647058823529411,0.9556633183235191,0
2018,Tunisia,England,Away Win,4,-141.0,9,0,-1,16,-13,-11,0,5,-1,-8,-6,-1,-2,0.4800000000000004,-814310000.0,0,-8,-10,-1,0.8657142857142858,0.8354430379746836,1.5714285714285714,0.7241379310344828,1.018426103646833,0
2018,Costa Rica,Serbia,Away Win,5,134.0,-11,0,0,14,15,-5,0,2,0,-4,0,0,-2,3.0199999999999996,-243760000.0,0,5,-7,0,1.1786666666666668,1.2727272727272727,1.3111111111111111,1.3125,1.1128550074738415,0
2018,Germany,Mexico,Away Win,-8,569.0,-14,0,8,-21,4,10,0,-2,0,14,3,0,13,-2.099999999999998,729970000.0,0,-7,3,4,1.5753286147623862,1.0373831775700935,0.6865671641791045,0.8108108108108109,0.9281805745554036,0
2018,Brazil,Switzerland,Draw,1,232.0,-4,0,6,-9,20,12,0,-4,1,11,5,0,10,1.4200000000000017,762140000.0,0,8,10,5,1.1936560934891485,1.2666666666666666,0.7096774193548387,1.32,1.05224429727741,0
2018,France,Australia,Home Win,-4,480.0,-29,1,2,-3,11,7,0,-3,1,7,5,1,5,-2.099999999999998,979260000.0,1,10,10,1,1.6685236768802227,1.1294117647058823,0.9375,1.434782608695652,0.9253466050479915,0
2018,Argentina,Iceland,Draw,3,333.0,-17,0,5,-24,10,13,0,-10,0,9,8,0,5,0.9400000000000013,602940000.0,0,3,16,2,1.3667400881057268,1.1176470588235294,0.625,1.125,1.0328901329601121,0
2018,Peru,Denmark,Away Win,0,74.0,-1,0,0,11,15,-1,0,1,0,0,-3,0,0,0.3000000000000007,-220560000.0,0,9,0,0,1.070409134157945,1.2459016393442623,1.3055555555555556,1.5294117647058822,1.01105379513633,0
2018,Croatia,Nigeria,Home Win,0,328.0,-28,1,0,-4,30,-2,0,-3,1,1,-2,1,1,1.9399999999999977,228920000.0,0,9,-1,0,1.5316045380875203,1.625,0.8787878787878788,1.5625,1.0747303543913713,0
2018,Egypt,Uruguay,Away Win,-1,-369.0,31,0,-1,-15,-17,-8,0,1,-1,-5,-3,0,-4,0.8500000000000014,-175600000.0,0,2,-10,-2,0.637524557956778,0.746268656716418,0.6428571428571429,1.0952380952380953,1.0302168503377178,0
2018,Morocco,IR Iran,Away Win,-1,-23.0,4,0,0,-3,-14,1,0,4,0,0,1,0,0,0.0,82580000.0,0,-4,0,0,0.9675141242937854,0.8333333333333334,0.8636363636363636,0.8666666666666667,1.0,0
2018,Portugal,Spain,Draw,1,148.0,-6,0,-1,7,-3,-6,0,3,0,-3,-5,0,1,-0.11999999999999744,-479020000.0,0,4,-8,-1,1.1315555555555556,0.970873786407767,1.2413793103448276,1.1379310344827587,0.9957879957879959,0
2018,Russia,Saudi Arabia,Home Win,3,-9.0,3,0,0,-12,-32,-1,1,-2,1,0,-1,0,0,0.10999999999999943,142840000.0,0,-10,-1,0,0.9806451612903225,0.6701030927835051,0.8181818181818182,0.6,1.0038287504350853,1
2014,Germany,Argentina,Home Win,-4,125.0,-3,0,0,14,29,0,0,-1,0,0,0,0,0,-2.7300000000000004,134000000.0,1,3,0,0,1.1063829787234043,1.2959183673469388,1.3043478260869565,1.103448275862069,0.9056016597510373,0
2014,Brazil,Netherlands,Away Win,-1,261.0,-12,0,0,-1,19,0,1,0,0,0,0,0,0,1.8900000000000006,260000000.0,0,10,0,0,1.2660550458715596,1.179245283018868,0.9743589743589743,1.3703703703703705,1.0714015867019266,1
2014,Netherlands,Argentina,Draw,-4,-194.0,10,-1,0,-7,8,0,0,1,0,0,0,0,0,-2.450000000000003,-184000000.0,0,-2,0,0,0.8348936170212766,1.0816326530612246,0.8478260869565217,0.9310344827586207,0.9152835408022129,0
2014,Brazil,Germany,Away Win,-1,-58.0,1,-1,0,-22,-2,0,1,2,0,0,0,0,0,2.169999999999998,-58000000.0,-1,5,0,0,0.9553846153846154,0.984251968503937,0.6333333333333333,1.15625,1.0828560519282169,1
2014,Argentina,Belgium,Home Win,3,101.0,-6,1,0,5,27,0,0,-1,0,0,0,1,0,2.960000000000001,44000000.0,0,8,0,0,1.0940409683426444,1.380281690140845,1.1219512195121952,1.380952380952381,1.1140215716486903,0
2014,Netherlands,Costa Rica,Draw,-9,219.0,-13,0,0,-30,27,0,0,-15,0,0,0,1,0,-0.9600000000000009,178000000.0,0,3,0,0,1.2874015748031495,1.3417721518987342,0.5652173913043478,1.125,0.965001822821728,0
2014,France,Germany,Away Win,1,-387.0,15,-1,0,-26,-45,0,0,4,0,0,0,-1,0,0.6499999999999986,-147000000.0,-1,-5,0,0,0.7023076923076923,0.6456692913385826,0.5666666666666667,0.84375,1.0248186330660556,0
2014,Brazil,Colombia,Home Win,-1,105.0,-5,0,0,13,67,0,1,0,0,0,0,1,0,0.8900000000000006,277000000.0,0,15,0,0,1.0923482849604222,2.1551724137931036,1.52,1.6818181818181819,1.032398980706225,1
2014,Argentina,Switzerland,Home Win,4,26.0,-1,1,0,13,44,0,0,1,1,0,0,1,0,2.8500000000000014,214000000.0,0,10,0,0,1.0226283724978242,1.8148148148148149,1.393939393939394,1.5263157894736843,1.1093210586881475,0
2014,Belgium,USA,Home Win,1,39.0,-2,0,0,-23,-22,0,0,-8,1,0,0,0,0,-1.8499999999999979,290000000.0,0,-13,0,0,1.03768115942029,0.7634408602150538,0.640625,0.6176470588235294,0.9334771664868753,0
2014,France,Nigeria,Home Win,-7,273.0,-27,0,0,-12,-5,0,0,1,1,0,0,0,0,1.0300000000000011,295000000.0,0,3,0,0,1.4265625,0.9425287356321839,0.7391304347826086,1.125,1.039907012785742,0
2014,Germany,Algeria,Home Win,5,442.0,-20,1,0,31,78,0,0,-2,1,0,0,1,0,-0.41000000000000014,469000000.0,1,13,0,0,1.5151515151515151,2.5918367346938775,2.0689655172413794,1.6842105263157894,0.9845864661654136,0
2014,Netherlands,Mexico,Home Win,-2,99.0,-5,0,0,-19,-3,0,0,-9,1,0,0,1,0,-0.7900000000000027,111000000.0,0,-7,0,0,1.1122448979591837,0.9724770642201835,0.6724137931034483,0.7941176470588235,0.971019809244314,0
2014,Costa Rica,Greece,Draw,5,-302.0,16,0,0,38,26,0,0,18,1,0,0,0,0,-1.0800000000000018,-50000000.0,0,-1,0,0,0.7161654135338346,1.490566037735849,2.225806451612903,0.96,0.9621185548930199,0
2014,Brazil,Chile,Draw,1,216.0,-11,0,0,-20,41,0,1,-7,1,0,0,1,0,0.35999999999999943,329000000.0,0,13,0,0,1.2105263157894737,1.4880952380952381,0.6551724137931034,1.5416666666666667,1.012857142857143,1
2014,Colombia,Uruguay,Home Win,-3,-10.0,1,0,0,-31,-35,0,0,-3,1,0,0,0,0,-1.0800000000000018,-27000000.0,0,-3,0,0,0.99128160418483,0.6236559139784946,0.44642857142857145,0.88,0.962171628721541,0
2014,USA,Germany,Away Win,0,-265.0,11,-1,0,4,-34,0,0,10,-1,0,0,-1,0,1.6199999999999974,-468000000.0,-1,2,0,0,0.7961538461538461,0.7322834645669292,1.0666666666666667,1.0625,1.0618556701030928,0
2014,Portugal,Ghana,Home Win,1,485.0,-33,0,0,5,5,0,0,-5,0,0,0,0,0,3.080000000000002,201000000.0,0,-2,0,0,1.6889204545454546,1.058139534883721,1.1219512195121952,0.9259259259259259,1.1210216110019646,0
2014,Korea Republic,Belgium,Away Win,-1,-527.0,46,0,0,21,5,0,0,8,-1,0,0,0,0,0.23000000000000043,-296000000.0,0,3,0,0,0.5093109869646183,1.0704225352112675,1.5121951219512195,1.1428571428571428,1.0088597842835132,0
2014,Algeria,Russia,Draw,-8,-35.0,3,0,0,4,-18,0,0,2,0,0,0,0,0,-0.879999999999999,-123000000.0,0,-5,0,0,0.9608062709966405,0.7313432835820896,1.16,0.7916666666666666,0.9679767103347889,0
2014,Bosnia And Herzegovina,IR Iran,Home Win,-7,232.0,-22,0,0,5,-31,0,0,3,0,0,0,0,0,-1.4400000000000013,91000000.0,0,-12,0,0,1.3619344773790951,0.69,1.1388888888888888,0.625,0.9494736842105262,0
2014,Nigeria,Argentina,Away Win,4,-535.0,39,-1,0,0,-11,0,0,2,-1,0,0,-1,0,-3.110000000000003,-308000000.0,0,-5,0,0,0.5446808510638298,0.8877551020408163,1.0,0.8275862068965517,0.8924619640387275,0
2014,Honduras,Switzerland,Away Win,7,-418.0,27,0,0,44,20,0,0,16,0,0,0,0,0,2.5199999999999996,-157000000.0,0,2,0,0,0.6362053959965187,1.3703703703703705,2.3333333333333335,1.105263157894737,1.0966628308400461,0
2014,Ecuador,France,Draw,4,-122.0,9,0,0,23,-8,0,0,3,-1,0,0,0,0,0.8900000000000006,-317000000.0,0,-9,0,0,0.8663745892661555,0.9024390243902439,1.6764705882352942,0.6666666666666666,1.0331594634873325,0
2014,Costa Rica,England,Draw,6,-328.0,18,0,0,33,-4,0,0,18,1,0,0,0,0,0.8599999999999994,-304000000.0,0,0,0,0,0.6990825688073394,0.9518072289156626,1.9166666666666667,1.0,1.0323673315769666,0
2014,Italy,Uruguay,Away Win,6,-43.0,2,0,0,-1,-14,0,0,0,0,0,0,0,0,-0.6500000000000021,105000000.0,0,-3,0,0,0.962510897994769,0.8494623655913979,0.9821428571428571,0.88,0.9772329246935201,0
2014,Japan,Colombia,Away Win,0,-511.0,38,0,0,32,44,0,0,3,-1,0,0,0,0,-0.14999999999999858,-93000000.0,0,10,0,0,0.5505716798592788,1.7586206896551724,2.28,1.4545454545454546,0.9945394976337824,0
2014,Greece,Côte D'Ivoire,Home Win,5,255.0,-11,0,0,-9,-35,0,0,0,0,0,0,0,0,0.6800000000000033,-42000000.0,0,-3,0,0,1.315203955500618,0.6022727272727273,0.775,0.8928571428571429,1.0244340639597558,0
2014,Australia,Spain,Away Win,3,-959.0,61,0,0,18,-32,0,0,8,0,0,0,0,0,-1.8900000000000006,-601000000.0,0,-15,0,0,0.3542087542087542,0.744,1.4615384615384615,0.625,0.9330973451327433,0
2014,Netherlands,Chile,Home Win,2,-45.0,1,0,0,-19,22,0,0,-7,1,0,0,1,0,-1.5300000000000011,69000000.0,0,3,0,0,0.956140350877193,1.2619047619047619,0.6724137931034483,1.125,0.9453571428571428,0
2014,Croatia,Mexico,Away Win,-2,21.0,-2,0,0,-19,-42,0,0,-8,0,0,0,0,0,0.09999999999999787,100000000.0,0,-11,0,0,1.0238095238095237,0.6146788990825688,0.6724137931034483,0.6764705882352942,1.0036683785766691,0
2014,Cameroon,Brazil,Away Win,4,-684.0,53,0,0,-1,-64,0,-1,0,-1,0,0,-1,0,-1.759999999999998,-351000000.0,0,-17,0,0,0.4492753623188406,0.488,0.9736842105263158,0.5405405405405406,0.9379407616361073,-1
2014,Belgium,Russia,Home Win,-2,181.0,-8,0,0,16,4,0,0,2,1,0,0,0,0,-1.5199999999999996,168000000.0,0,-3,0,0,1.2026875699888018,1.0597014925373134,1.64,0.875,0.9446870451237264,0
2014,Korea Republic,Algeria,Away Win,5,-311.0,35,0,0,33,27,0,0,8,0,0,0,0,0,-0.41000000000000014,-5000000.0,0,5,0,0,0.6375291375291375,1.5510204081632653,2.1379310344827585,1.263157894736842,0.9845864661654136,0
2014,USA,Portugal,Draw,-1,-154.0,9,0,0,18,2,0,0,8,0,0,0,0,0,-0.7200000000000024,-239000000.0,0,9,0,0,0.8704793944491169,1.021978021978022,1.391304347826087,1.36,0.974763406940063,0
2014,Argentina,IR Iran,Home Win,1,534.0,-38,1,0,10,-2,0,0,-1,1,0,0,1,0,0.4200000000000017,368000000.0,0,-3,0,0,1.8330733229329172,0.98,1.2777777777777777,0.90625,1.0147368421052632,0
2014,Germany,Ghana,Draw,0,596.0,-35,1,0,19,41,0,0,-7,1,0,0,1,0,0.740000000000002,430000000.0,1,5,0,0,1.8465909090909092,1.4767441860465116,1.4634146341463414,1.1851851851851851,1.0290766208251474,0
2014,Nigeria,Bosnia And Herzegovina,Home Win,12,-233.0,23,0,0,5,18,0,0,-2,0,0,0,0,0,-1.25,-31000000.0,0,4,0,0,0.7331042382588774,1.2608695652173914,1.1219512195121952,1.2,0.9538063562453807,0
2014,Italy,Costa Rica,Away Win,0,342.0,-19,0,0,-14,0,0,0,-12,-1,0,0,0,0,0.46999999999999886,293000000.0,0,-2,0,0,1.4488188976377954,1.0,0.7971014492753623,0.9166666666666666,1.017134524243529,0
2014,Switzerland,France,Away Win,-1,236.0,-11,0,0,-1,-28,0,0,-4,-1,0,0,0,0,-0.7699999999999996,-201000000.0,0,-8,0,0,1.2584884994523549,0.6585365853658537,0.9705882352941176,0.7037037037037037,0.9713114754098361,0
2014,Honduras,Ecuador,Away Win,2,-60.0,7,0,0,20,0,0,0,9,0,0,0,0,0,0.8599999999999994,-41000000.0,0,3,0,0,0.9241466498103666,1.0,1.3508771929824561,1.1666666666666667,1.0310133429498738,0
2014,Colombia,Côte D'Ivoire,Home Win,1,328.0,-15,0,0,-15,-30,0,0,3,1,0,0,0,0,-0.35999999999999943,69000000.0,0,-6,0,0,1.4054388133498146,0.6590909090909091,0.625,0.7857142857142857,0.9870643190801294,0
2014,Uruguay,England,Home Win,0,57.0,-3,0,0,20,10,0,0,6,0,0,0,0,0,1.9800000000000004,-116000000.0,0,1,0,0,1.0522935779816514,1.1204819277108433,1.5555555555555556,1.0416666666666667,1.0745201354911555,0
2014,Japan,Greece,Draw,-4,-438.0,34,0,0,26,49,0,0,6,0,0,0,0,0,-1.1900000000000013,18000000.0,0,7,0,0,0.5883458646616542,1.9245283018867925,1.8387096774193548,1.28,0.9582602595580497,0
2014,Australia,Netherlands,Away Win,0,-455.0,47,0,0,18,-13,0,0,6,-1,0,0,-1,0,-0.10999999999999943,-187000000.0,0,-2,0,0,0.5361875637104995,0.8773584905660378,1.4615384615384615,0.9259259259259259,0.9958443520967133,0
2014,Spain,Chile,Away Win,-1,459.0,-13,0,0,-19,41,0,0,-9,0,0,0,0,0,0.25,483000000.0,0,16,0,0,1.4473684210526316,1.4880952380952381,0.6724137931034483,1.6666666666666667,1.0089285714285714,0
2014,Cameroon,Croatia,Away Win,3,-345.0,38,0,0,-2,-6,0,0,-1,0,0,0,0,0,-0.759999999999998,-80000000.0,0,-3,0,0,0.6179401993355482,0.9104477611940298,0.9487179487179487,0.8695652173913043,0.9722222222222223,0
2014,Belgium,Algeria,Home Win,6,216.0,-11,0,0,12,22,0,0,0,1,0,0,0,0,-0.6400000000000006,291000000.0,0,2,0,0,1.2517482517482517,1.4489795918367347,1.4137931034482758,1.105263157894737,0.9759398496240601,0
2014,Brazil,Mexico,Draw,-3,360.0,-17,0,0,-20,16,0,1,-9,1,0,0,1,0,1.0999999999999979,371000000.0,0,3,0,0,1.4081632653061225,1.146788990825688,0.6551724137931034,1.088235294117647,1.0403521643433602,1
2014,Russia,Korea Republic,Draw,3,346.0,-38,0,0,-37,-9,0,0,-10,0,0,0,0,0,1.2899999999999991,128000000.0,0,0,0,0,1.6325411334552102,0.881578947368421,0.4032258064516129,1.0,1.0492554410080184,0
2014,Germany,Portugal,Home Win,-1,111.0,-2,1,0,14,36,0,0,-2,1,0,0,1,0,-2.34,229000000.0,1,7,0,0,1.0933557611438183,1.3956043956043955,1.3043478260869565,1.28,0.917981072555205,0
2014,IR Iran,Nigeria,Draw,-5,1.0,-1,0,0,-10,13,0,0,-1,0,0,0,0,0,2.6900000000000013,-60000000.0,0,8,0,0,1.0015625,1.1494252873563218,0.782608695652174,1.3333333333333333,1.1042231693142193,0
2014,Ghana,USA,Away Win,0,-331.0,24,0,0,-23,-7,0,0,-3,0,0,0,0,0,-2.3599999999999994,38000000.0,0,-7,0,0,0.6801932367149759,0.9247311827956989,0.640625,0.7941176470588235,0.915138439410284,0
2014,Switzerland,Ecuador,Home Win,-5,358.0,-20,0,0,-24,-20,0,0,-7,0,0,0,0,0,-1.6600000000000001,116000000.0,0,1,0,0,1.4525916561314791,0.7297297297297297,0.5789473684210527,1.0555555555555556,0.9401370357014064,0
2014,France,Honduras,Home Win,-6,182.0,-16,0,0,-43,8,0,0,-12,1,0,0,0,0,-1.75,358000000.0,0,6,0,0,1.2489740082079344,1.1081081081081081,0.44155844155844154,1.2857142857142858,0.9387897866386848,0
2014,Argentina,Bosnia And Herzegovina,Home Win,8,302.0,-16,1,0,5,29,0,0,-4,1,0,0,1,0,1.860000000000003,277000000.0,0,9,0,0,1.345933562428408,1.4202898550724639,1.1219512195121952,1.45,1.0687361419068737,0
2014,Colombia,Greece,Home Win,-4,73.0,-4,0,0,-6,5,0,0,3,1,0,0,0,0,-1.0400000000000027,111000000.0,0,-3,0,0,1.068609022556391,1.0943396226415094,0.8064516129032258,0.88,0.9635215713784636,0
2014,Uruguay,Costa Rica,Away Win,-6,385.0,-21,0,0,-13,14,0,0,-12,-1,0,0,0,0,1.120000000000001,188000000.0,0,1,0,0,1.505249343832021,1.1772151898734178,0.8115942028985508,1.0416666666666667,1.040831206707984,0
2014,England,Italy,Away Win,-6,-14.0,1,0,0,-19,4,0,0,-6,0,0,0,0,0,-1.3299999999999983,11000000.0,0,2,0,0,0.9873188405797102,1.0506329113924051,0.6545454545454545,1.0909090909090908,0.9523297491039427,0
2014,Côte D'Ivoire,Japan,Home Win,-1,183.0,-23,0,0,-17,-14,0,0,-6,0,0,0,0,0,0.509999999999998,24000000.0,0,-4,0,0,1.292332268370607,0.8627450980392157,0.7017543859649122,0.875,1.018667642752562,0
2014,Mexico,Cameroon,Home Win,-1,324.0,-36,0,0,21,48,0,0,9,0,0,0,0,0,0.6600000000000001,-20000000.0,0,14,0,0,1.5806451612903225,1.7868852459016393,1.5675675675675675,1.7,1.024812030075188,0
2014,Spain,Netherlands,Away Win,-3,504.0,-14,0,0,0,19,0,0,-2,-1,0,0,-1,0,1.7800000000000011,414000000.0,0,13,0,0,1.5137614678899083,1.179245283018868,1.0,1.4814814814814814,1.06724593879864,0
2014,Chile,Australia,Home Win,-2,500.0,-48,0,0,1,-9,0,0,1,0,0,0,0,0,1.6400000000000006,118000000.0,0,-1,0,0,1.950570342205323,0.9032258064516129,1.0175438596491229,0.96,1.062215477996965,0
2014,Brazil,Croatia,Home Win,-1,339.0,-15,0,0,-1,58,0,1,-1,1,0,0,1,0,1.0,271000000.0,0,14,0,0,1.3754152823920265,1.8656716417910448,0.9743589743589743,1.608695652173913,1.036549707602339,1
2010,Netherlands,Spain,Away Win,6,-334.0,2,0,2,0,-26,0,0,1,0,0,0,0,3,-0.5,-342000000.0,-1,-13,-4,0,0.7865814696485623,0.7851239669421488,1.0,0.717391304347826,0.9816176470588235,0
2010,Uruguay,Germany,Away Win,5,-183.0,10,0,-6,11,-48,-9,0,4,0,-10,-6,0,-8,-0.09999999999999787,-408800000.0,0,-15,-6,-1,0.8308687615526802,0.5966386554621849,1.3055555555555556,0.5588235294117647,0.9962546816479402,0
2010,Germany,Spain,Away Win,4,-483.0,4,-1,7,5,-2,8,0,3,0,10,2,0,11,-0.5,-322000000.0,-1,-12,4,3,0.6913738019169329,0.9834710743801653,1.1612903225806452,0.7391304347826086,0.9816176470588235,0
2010,Uruguay,Netherlands,Away Win,3,-332.0,12,-1,-1,16,-24,-1,0,6,0,0,-4,0,0,-0.09999999999999787,-388800000.0,0,-14,2,2,0.7303005686433793,0.7473684210526316,1.5161290322580645,0.5757575757575758,0.9962546816479402,0
2010,Argentina,Germany,Away Win,0,-6.0,1,0,-3,14,-35,-5,0,5,0,-7,-2,-1,-7,1.1999999999999993,-253000000.0,0,-5,-2,-1,0.9944547134935305,0.7058823529411765,1.3888888888888888,0.8529411764705882,1.044943820224719,0
2010,Paraguay,Spain,Away Win,10,-745.0,29,-1,0,23,-69,-5,0,14,0,-4,-3,-1,0,1.1999999999999993,-1026050000.0,-1,-29,-5,0,0.5239616613418531,0.4297520661157025,1.7419354838709677,0.3695652173913043,1.0441176470588236,0
2010,Netherlands,Brazil,Home Win,-1,-380.0,3,1,-4,-6,-19,-8,0,0,0,-8,-2,1,-6,-1.1000000000000014,-124000000.0,0,-5,-10,-5,0.7641216635630044,0.8333333333333334,0.8378378378378378,0.868421052631579,0.9604316546762589,0
2010,Uruguay,Ghana,Draw,4,99.0,-16,0,1,-5,-2,6,0,-4,0,4,1,1,3,1.5,254270000.0,0,-7,9,2,1.12375,0.9726027397260274,0.9038461538461539,0.7307692307692307,1.0597609561752988,0
2010,Paraguay,Japan,Draw,-3,138.0,-14,0,0,1,-65,2,0,5,1,0,2,0,0,1.8999999999999986,-99550000.0,0,-19,4,0,1.2023460410557185,0.4444444444444444,1.0188679245283019,0.4722222222222222,1.0716981132075472,0
2010,Spain,Portugal,Home Win,-9,316.0,-1,1,0,-7,41,6,0,-4,1,2,5,1,-2,0.09999999999999787,309000000.0,1,21,8,0,1.2530024019215373,1.5125,0.8157894736842105,1.84,1.003690036900369,0
2010,Netherlands,Slovakia,Home Win,4,454.0,-30,1,2,-33,13,8,0,-14,1,4,6,1,3,-1.9000000000000021,677950000.0,0,15,8,0,1.5842985842985844,1.1585365853658536,0.484375,1.8333333333333333,0.9335664335664335,0
2010,Brazil,Chile,Home Win,0,723.0,-17,0,6,-28,35,14,0,-12,1,11,7,0,8,2.5,851700000.0,0,7,11,5,1.8141891891891893,1.4430379746835442,0.5692307692307692,1.2258064516129032,1.098814229249012,0
2010,Germany,England,Home Win,2,14.0,-2,0,6,4,26,6,0,-2,1,6,3,1,9,-0.10000000000000142,-472000000.0,0,7,4,2,1.0131086142322097,1.2795698924731183,1.125,1.2592592592592593,0.9962686567164178,0
2010,Argentina,Mexico,Home Win,-2,181.0,-10,0,4,-17,-49,5,0,-7,1,5,1,0,4,2.1999999999999993,432900000.0,0,-13,1,2,1.2022346368715084,0.631578947368421,0.746268656716418,0.6904761904761905,1.0856031128404668,0
2010,Uruguay,Korea Republic,Home Win,-5,267.0,-31,0,1,4,-10,6,0,0,1,3,1,1,2,-1.0,300400000.0,0,-7,3,2,1.4224683544303798,0.8765432098765432,1.0930232558139534,0.7307692307692307,0.9637681159420289,0
2010,USA,Ghana,Away Win,-3,157.0,-18,0,0,22,39,3,0,4,-1,2,2,0,1,0.8999999999999986,4770000.0,0,10,7,0,1.19625,1.5342465753424657,1.4230769230769231,1.3846153846153846,1.0358565737051793,0
2010,Portugal,Brazil,Draw,2,-362.0,2,0,-6,1,-34,-14,0,3,-1,-10,-7,0,-7,-0.6999999999999993,-91000000.0,0,-13,-14,-5,0.7752948479205463,0.7017543859649122,1.027027027027027,0.6578947368421053,0.9748201438848921,0
